areaCode,areaName,areaType,date,totalDeaths,hospitalCases,newCasesByPublishDate
E92000001,England,nation,2020-04-26,763.0,14174.0,2152.0
E92000001,England,nation,2020-04-25,771.0,14202.0,2826.0
E92000001,England,nation,2020-04-24,874.0,14642.0,3004.0
E92000001,England,nation,2020-04-23,893.0,15402.0,3084.0
E92000001,England,nation,2020-04-22,939.0,16018.0,3020.0
E92000001,England,nation,2020-04-21,916.0,16517.0,3087.0
E92000001,England,nation,2020-04-20,992.0,16654.0,2401.0
E92000001,England,nation,2020-04-19,967.0,16928.0,3607.0
E92000001,England,nation,2020-04-18,1030.0,16850.0,3548.0
E92000001,England,nation,2020-04-17,1107.0,16728.0,3985.0
E92000001,England,nation,2020-04-16,1147.0,17783.0,3118.0
E92000001,England,nation,2020-04-15,1100.0,17934.0,3188.0
E92000001,England,nation,2020-04-14,1080.0,18552.0,3854.0
E92000001,England,nation,2020-04-13,1076.0,18621.0,2999.0
E92000001,England,nation,2020-04-12,1208.0,18974.0,3672.0
E92000001,England,nation,2020-04-11,1203.0,18604.0,3841.0
E92000001,England,nation,2020-04-10,1163.0,18669.0,4263.0
E92000001,England,nation,2020-04-09,1177.0,18423.0,3798.0
E92000001,England,nation,2020-04-08,1286.0,18152.0,4788.0
E92000001,England,nation,2020-04-07,1145.0,17814.0,2978.0
E92000001,England,nation,2020-04-06,1025.0,17154.0,3176.0
E92000001,England,nation,2020-04-05,1063.0,16657.0,5107.0
E92000001,England,nation,2020-04-04,1023.0,15469.0,2910.0
E92000001,England,nation,2020-04-03,927.0,13635.0,3576.0
E92000001,England,nation,2020-04-02,892.0,12135.0,3583.0
E92000001,England,nation,2020-04-01,826.0,12059.0,3630.0
E92000001,England,nation,2020-03-31,741.0,11154.0,2414.0
E92000001,England,nation,2020-03-30,631.0,9852.0,2107.0
E92000001,England,nation,2020-03-29,531.0,8424.0,2060.0
E92000001,England,nation,2020-03-28,449.0,7269.0,2139.0
E92000001,England,nation,2020-03-27,416.0,6462.0,2506.0
E92000001,England,nation,2020-03-26,370.0,5226.0,1809.0
E92000001,England,nation,2020-03-25,299.0,4402.0,1130.0
E92000001,England,nation,2020-03-24,237.0,3598.0,1258.0
E92000001,England,nation,2020-03-23,188.0,3183.0,793.0
E92000001,England,nation,2020-03-22,172.0,2670.0,535.0
E92000001,England,nation,2020-03-21,126.0,2152.0,873.0
E92000001,England,nation,2020-03-20,109.0,1580.0,628.0
E92000001,England,nation,2020-03-19,71.0,,574.0
E92000001,England,nation,2020-03-18,66.0,,625.0
E92000001,England,nation,2020-03-17,54.0,,361.0
E92000001,England,nation,2020-03-16,44.0,,97.0
E92000001,England,nation,2020-03-15,28.0,,253.0
E92000001,England,nation,2020-03-14,19.0,,201.0
E92000001,England,nation,2020-03-13,16.0,,159.0
E92000001,England,nation,2020-03-12,11.0,,99.0
E92000001,England,nation,2020-03-11,7.0,,63.0
E92000001,England,nation,2020-03-10,3.0,,46.0
E92000001,England,nation,2020-03-09,5.0,,40.0
E92000001,England,nation,2020-03-08,2.0,,58.0
E92000001,England,nation,2020-03-07,0.0,,39.0
E92000001,England,nation,2020-03-06,2.0,,39.0
E92000001,England,nation,2020-03-05,2.0,,25.0
E92000001,England,nation,2020-03-04,1.0,,32.0
E92000001,England,nation,2020-03-03,0.0,,11.0
E92000001,England,nation,2020-03-02,1.0,,4.0
E92000001,England,nation,2020-03-01,0.0,,12.0
E92000001,England,nation,2020-02-29,0.0,,3.0
E92000001,England,nation,2020-02-28,0.0,,5.0
E92000001,England,nation,2020-02-27,0.0,,0.0
E92000001,England,nation,2020-02-26,0.0,,0.0
E92000001,England,nation,2020-02-25,0.0,,0.0
E92000001,England,nation,2020-02-24,0.0,,4.0
E92000001,England,nation,2020-02-23,0.0,,0.0
E92000001,England,nation,2020-02-22,1.0,,0.0
E92000001,England,nation,2020-02-21,0.0,,0.0
E92000001,England,nation,2020-02-20,0.0,,0.0
E92000001,England,nation,2020-02-19,0.0,,0.0
E92000001,England,nation,2020-02-18,0.0,,0.0
E92000001,England,nation,2020-02-17,0.0,,0.0
E92000001,England,nation,2020-02-16,0.0,,0.0
E92000001,England,nation,2020-02-15,0.0,,0.0
E92000001,England,nation,2020-02-14,0.0,,0.0
E92000001,England,nation,2020-02-13,0.0,,1.0
E92000001,England,nation,2020-02-12,0.0,,0.0
E92000001,England,nation,2020-02-11,0.0,,0.0
E92000001,England,nation,2020-02-10,0.0,,4.0
E92000001,England,nation,2020-02-09,0.0,,1.0
E92000001,England,nation,2020-02-08,0.0,,0.0
E92000001,England,nation,2020-02-07,0.0,,0.0
E92000001,England,nation,2020-02-06,0.0,,1.0
E92000001,England,nation,2020-02-05,0.0,,0.0
E92000001,England,nation,2020-02-04,0.0,,0.0
E92000001,England,nation,2020-02-03,0.0,,0.0
E92000001,England,nation,2020-02-02,1.0,,0.0
E92000001,England,nation,2020-02-01,0.0,,0.0
E92000001,England,nation,2020-01-31,0.0,,2.0
E92000001,England,nation,2020-01-30,1.0,,
